Symbol,Side,Order Type,Time in Force,Quantity,Price,Average Price,Order Status,Last Filled Quantity,Filled Quantity,Event Time (IST),Trade Time (IST)
BTCUSDT,BUY,LIMIT,IOC,0.001,102596.57,102203.2,FILLED,0.001,0.001,2024-12-05 12:57:45.232000+05:30,2024-12-05 12:57:45.229000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.022,102604.57,102207.1,FILLED,0.022,0.022,2024-12-05 12:58:55.531000+05:30,2024-12-05 12:58:55.528000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102614.66,102222.0,FILLED,0.002,0.002,2024-12-05 13:00:09.040000+05:30,2024-12-05 13:00:09.038000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102622.81,102222.0,FILLED,0.002,0.002,2024-12-05 13:00:10.078000+05:30,2024-12-05 13:00:10.075000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,102631.5,102256.7,FILLED,0.019,0.019,2024-12-05 13:01:12.275000+05:30,2024-12-05 13:01:12.271000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,102642.02,102272.1,FILLED,0.004,0.004,2024-12-05 13:01:13.328000+05:30,2024-12-05 13:01:13.326000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,102659.15,102282.9,FILLED,0.003,0.003,2024-12-05 13:01:14.402000+05:30,2024-12-05 13:01:14.399000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.021,102668.28,102284.0,FILLED,0.021,0.021,2024-12-05 13:01:15.632000+05:30,2024-12-05 13:01:15.629000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.022,102679.62,102284.0,FILLED,0.022,0.022,2024-12-05 13:01:16.713000+05:30,2024-12-05 13:01:16.710000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.245,102687.32,102300.0,FILLED,0.002,0.245,2024-12-05 13:01:18.650000+05:30,2024-12-05 13:01:18.646000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,102692.71,102313.7,FILLED,0.003,0.003,2024-12-05 13:01:19.655000+05:30,2024-12-05 13:01:19.652000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,102710.79,102339.5,FILLED,0.015,0.015,2024-12-05 13:01:22.306000+05:30,2024-12-05 13:01:22.303000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102722.08,102332.8,FILLED,0.001,0.001,2024-12-05 13:01:24.051000+05:30,2024-12-05 13:01:24.049000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,102749.64,102345.8,FILLED,0.003,0.003,2024-12-05 13:01:46.032000+05:30,2024-12-05 13:01:46.029000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,102761.77,102356.53,FILLED,0.007,0.018,2024-12-05 13:01:48.042000+05:30,2024-12-05 13:01:48.039000+05:30
BTCUSDT,BUY,LIMIT,IOC,1.5,102830.07,102389.36,FILLED,0.301,1.5,2024-12-05 13:02:06.391000+05:30,2024-12-05 13:02:06.387000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,102781.06,102371.0,FILLED,0.015,0.019,2024-12-05 13:02:07.544000+05:30,2024-12-05 13:02:07.541000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,102789.88,102382.5,FILLED,0.007,0.007,2024-12-05 13:02:09.146000+05:30,2024-12-05 13:02:09.144000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.104,102791.95,102378.6,FILLED,0.104,0.104,2024-12-05 13:02:11.537000+05:30,2024-12-05 13:02:11.535000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,102794.08,102422.4,FILLED,0.008,0.013,2024-12-05 13:02:27.050000+05:30,2024-12-05 13:02:27.046000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,102819.19,102395.6,FILLED,0.01,0.013,2024-12-05 13:02:28.660000+05:30,2024-12-05 13:02:28.657000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,102822.24,102419.9,FILLED,0.014,0.014,2024-12-05 13:06:01.377000+05:30,2024-12-05 13:06:01.375000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,102022.0,102419.8,FILLED,0.002,0.002,2024-12-05 13:06:02.461000+05:30,2024-12-05 13:06:02.456000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,102829.37,102434.9,FILLED,0.007,0.007,2024-12-05 13:06:04.075000+05:30,2024-12-05 13:06:04.073000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.03,102832.36,102435.0,FILLED,0.03,0.03,2024-12-05 13:06:06.040000+05:30,2024-12-05 13:06:06.037000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.059,102833.69,102427.5,FILLED,0.059,0.059,2024-12-05 13:06:21.314000+05:30,2024-12-05 13:06:21.311000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,102821.21,102420.5,FILLED,0.005,0.005,2024-12-05 13:08:33.031000+05:30,2024-12-05 13:08:33.029000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.326,102835.05,102437.7,FILLED,0.215,0.326,2024-12-05 13:11:17.233000+05:30,2024-12-05 13:11:17.230000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,102841.23,102442.6,FILLED,0.004,0.01,2024-12-05 13:11:46.391000+05:30,2024-12-05 13:11:46.387000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.021,102649.4,102444.0,FILLED,0.021,0.021,2024-12-05 13:11:49.507000+05:30,2024-12-05 13:11:49.504000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102863.25,102455.0,FILLED,0.001,0.001,2024-12-05 13:12:14.490000+05:30,2024-12-05 13:12:14.487000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102868.02,102461.5,FILLED,0.002,0.002,2024-12-05 13:12:47.468000+05:30,2024-12-05 13:12:47.465000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,102877.06,102470.5,FILLED,0.003,0.003,2024-12-05 13:12:52.683000+05:30,2024-12-05 13:12:52.681000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102889.78,102480.0,FILLED,0.002,0.002,2024-12-05 13:13:14.518000+05:30,2024-12-05 13:13:14.515000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102894.09,102488.1,FILLED,0.001,0.001,2024-12-05 13:13:34.338000+05:30,2024-12-05 13:13:34.334000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,102898.02,102488.8,FILLED,0.005,0.005,2024-12-05 13:13:37.502000+05:30,2024-12-05 13:13:37.500000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,102900.41,102490.6,FILLED,0.005,0.005,2024-12-05 13:13:56.254000+05:30,2024-12-05 13:13:56.252000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,102904.23,102499.0,FILLED,0.015,0.015,2024-12-05 13:14:27.169000+05:30,2024-12-05 13:14:27.167000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102910.18,102545.6,FILLED,0.001,0.001,2024-12-05 13:14:36.685000+05:30,2024-12-05 13:14:36.682000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.13,102938.61,102536.0,FILLED,0.003,0.13,2024-12-05 13:14:38.071000+05:30,2024-12-05 13:14:38.067000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102944.95,102547.6,FILLED,0.002,0.002,2024-12-05 13:14:39.331000+05:30,2024-12-05 13:14:39.328000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,102947.93,102547.6,FILLED,0.009,0.009,2024-12-05 13:14:41.505000+05:30,2024-12-05 13:14:41.501000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.025,102950.65,102555.2,FILLED,0.025,0.025,2024-12-05 13:14:48.133000+05:30,2024-12-05 13:14:48.131000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.039,102953.31,102558.0,FILLED,0.039,0.039,2024-12-05 13:14:49.371000+05:30,2024-12-05 13:14:49.368000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.017,102957.83,102561.6,FILLED,0.017,0.017,2024-12-05 13:14:50.617000+05:30,2024-12-05 13:14:50.614000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,102970.4,102573.5,FILLED,0.014,0.014,2024-12-05 13:15:18.296000+05:30,2024-12-05 13:15:18.294000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,102974.27,102573.5,FILLED,0.015,0.015,2024-12-05 13:15:19.391000+05:30,2024-12-05 13:15:19.388000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.168,102979.08,102573.7,FILLED,0.066,0.168,2024-12-05 13:15:22.658000+05:30,2024-12-05 13:15:22.655000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.016,102954.31,102560.0,FILLED,0.016,0.016,2024-12-05 13:17:30.627000+05:30,2024-12-05 13:17:30.624000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.058,102970.32,102567.9,FILLED,0.056,0.058,2024-12-05 13:17:35.283000+05:30,2024-12-05 13:17:35.278000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.256,102994.5,102600.0,FILLED,0.256,0.256,2024-12-05 13:17:55.037000+05:30,2024-12-05 13:17:55.035000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.065,103012.05,102602.1,FILLED,0.065,0.065,2024-12-05 13:18:38.123000+05:30,2024-12-05 13:18:38.120000+05:30
BTCUSDT,BUY,LIMIT,IOC,3.561,103102.04,102595.9,FILLED,0.057,3.561,2024-12-05 13:18:45.129000+05:30,2024-12-05 13:18:45.124000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,103014.9,102604.7,FILLED,0.006,0.007,2024-12-05 13:19:05.542000+05:30,2024-12-05 13:19:05.540000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.025,102932.17,102530.1,FILLED,0.025,0.025,2024-12-05 13:22:53.661000+05:30,2024-12-05 13:22:53.656000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,102690.8,102286.9,FILLED,0.008,0.008,2024-12-05 13:29:44.092000+05:30,2024-12-05 13:29:44.088000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.338,103063.42,102650.1,FILLED,0.338,0.338,2024-12-05 13:38:12.258000+05:30,2024-12-05 13:38:12.254000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,103099.78,102688.0,FILLED,0.014,0.014,2024-12-05 13:40:11.331000+05:30,2024-12-05 13:40:11.328000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,103102.85,102684.0,FILLED,0.003,0.003,2024-12-05 13:40:16.507000+05:30,2024-12-05 13:40:16.505000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,103114.7,102710.6,FILLED,0.001,0.004,2024-12-05 13:41:48.065000+05:30,2024-12-05 13:41:48.063000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.016,103116.2,102711.5,FILLED,0.016,0.016,2024-12-05 13:41:49.477000+05:30,2024-12-05 13:41:49.475000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103123.5,102721.5,FILLED,0.001,0.001,2024-12-05 13:41:51.601000+05:30,2024-12-05 13:41:51.599000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,103130.92,102721.5,FILLED,0.014,0.014,2024-12-05 13:41:53.640000+05:30,2024-12-05 13:41:53.638000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103129.49,102715.3,FILLED,0.001,0.001,2024-12-05 13:42:07.557000+05:30,2024-12-05 13:42:07.555000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.026,103097.56,102688.2,FILLED,0.026,0.026,2024-12-05 13:42:18.095000+05:30,2024-12-05 13:42:18.094000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,103096.57,102693.4,FILLED,0.002,0.002,2024-12-05 13:42:50.550000+05:30,2024-12-05 13:42:50.546000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,103083.46,102675.7,FILLED,0.004,0.004,2024-12-05 13:43:11.617000+05:30,2024-12-05 13:43:11.614000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,103035.63,102675.7,FILLED,0.002,0.002,2024-12-05 13:43:14.641000+05:30,2024-12-05 13:43:14.638000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,103089.63,102675.7,FILLED,0.011,0.011,2024-12-05 13:43:16.307000+05:30,2024-12-05 13:43:16.303000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,103135.4,102725.0,FILLED,0.003,0.003,2024-12-05 13:43:38.808000+05:30,2024-12-05 13:43:38.805000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103142.05,102736.0,FILLED,0.001,0.001,2024-12-05 13:43:42.454000+05:30,2024-12-05 13:43:42.453000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,103143.97,102736.0,FILLED,0.003,0.003,2024-12-05 13:43:43.943000+05:30,2024-12-05 13:43:43.941000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,103150.78,102747.1,FILLED,0.003,0.003,2024-12-05 13:43:49.040000+05:30,2024-12-05 13:43:49.037000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.037,103124.41,102709.6,FILLED,0.037,0.037,2024-12-05 13:44:09.066000+05:30,2024-12-05 13:44:09.063000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.105,102306.71,102709.5,FILLED,0.055,0.105,2024-12-05 13:44:11.348000+05:30,2024-12-05 13:44:11.346000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,103049.01,102662.3,FILLED,0.003,0.003,2024-12-05 13:46:03.086000+05:30,2024-12-05 13:46:03.084000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,103033.45,102602.6,FILLED,0.01,0.01,2024-12-05 13:46:23.105000+05:30,2024-12-05 13:46:23.102000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,102135.82,102532.5,FILLED,0.01,0.01,2024-12-05 13:49:26.313000+05:30,2024-12-05 13:49:26.311000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.021,103047.5,102642.6,FILLED,0.017,0.021,2024-12-05 13:50:55.563000+05:30,2024-12-05 13:50:55.559000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103101.87,102695.2,FILLED,0.001,0.001,2024-12-05 13:52:39.385000+05:30,2024-12-05 13:52:39.381000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,103114.3,102700.1,FILLED,0.008,0.008,2024-12-05 13:52:45.607000+05:30,2024-12-05 13:52:45.605000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,103142.08,102739.6,FILLED,0.01,0.01,2024-12-05 13:53:27.615000+05:30,2024-12-05 13:53:27.613000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.044,103171.99,102772.5,FILLED,0.044,0.044,2024-12-05 13:54:29.101000+05:30,2024-12-05 13:54:29.098000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,103184.53,102781.9,FILLED,0.019,0.019,2024-12-05 13:54:36.109000+05:30,2024-12-05 13:54:36.106000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103190.41,102787.0,FILLED,0.001,0.001,2024-12-05 13:54:37.182000+05:30,2024-12-05 13:54:37.180000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,103198.93,102788.0,FILLED,0.004,0.004,2024-12-05 13:54:56.245000+05:30,2024-12-05 13:54:56.241000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103201.59,102823.0,FILLED,0.001,0.001,2024-12-05 13:55:24.243000+05:30,2024-12-05 13:55:24.240000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,103220.7,102827.6,FILLED,0.004,0.004,2024-12-05 13:55:25.253000+05:30,2024-12-05 13:55:25.251000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.256,103228.9,102849.9,FILLED,0.016,0.256,2024-12-05 13:55:26.455000+05:30,2024-12-05 13:55:26.452000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103245.21,102862.5,FILLED,0.001,0.001,2024-12-05 13:55:27.775000+05:30,2024-12-05 13:55:27.772000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.089,103250.7,102875.1,FILLED,0.089,0.089,2024-12-05 13:55:29.337000+05:30,2024-12-05 13:55:29.332000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,103272.04,102879.8,FILLED,0.001,0.001,2024-12-05 13:55:31.097000+05:30,2024-12-05 13:55:31.095000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.07,103279.67,102888.0,FILLED,0.013,0.07,2024-12-05 13:55:32.500000+05:30,2024-12-05 13:55:32.491000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,103291.59,102890.0,FILLED,0.01,0.01,2024-12-05 13:55:36.410000+05:30,2024-12-05 13:55:36.408000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,103217.99,102818.1,FILLED,0.003,0.003,2024-12-05 13:57:06.098000+05:30,2024-12-05 13:57:06.094000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.122,103216.33,102821.6,FILLED,0.122,0.122,2024-12-05 13:59:09.552000+05:30,2024-12-05 13:59:09.549000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,100527.33,100928.9,FILLED,0.005,0.005,2024-12-05 22:33:46.380000+05:30,2024-12-05 22:33:46.377000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,100519.61,100941.1,FILLED,0.005,0.005,2024-12-05 22:33:48.320000+05:30,2024-12-05 22:33:48.317000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,101695.03,101300.0,FILLED,0.004,0.004,2024-12-05 22:37:19.411000+05:30,2024-12-05 22:37:19.408000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,101703.39,101323.0,FILLED,0.005,0.009,2024-12-05 22:38:06.248000+05:30,2024-12-05 22:38:06.246000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.053,101711.65,101307.3,FILLED,0.053,0.053,2024-12-05 22:38:08.627000+05:30,2024-12-05 22:38:08.625000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.016,101747.54,101345.6,FILLED,0.016,0.016,2024-12-05 22:38:53.659000+05:30,2024-12-05 22:38:53.656000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.008,100660.95,101054.3,FILLED,0.008,0.008,2024-12-05 22:41:17.675000+05:30,2024-12-05 22:41:17.672000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,100497.37,100884.0,FILLED,0.003,0.003,2024-12-05 22:42:43.172000+05:30,2024-12-05 22:42:43.170000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.105,100487.34,100885.9,FILLED,0.105,0.105,2024-12-05 22:42:45.328000+05:30,2024-12-05 22:42:45.326000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.243,100482.12,100881.6,FILLED,0.243,0.243,2024-12-05 22:43:04.476000+05:30,2024-12-05 22:43:04.473000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,100474.16,100859.9,FILLED,0.008,0.01,2024-12-05 22:43:26.503000+05:30,2024-12-05 22:43:26.500000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,100452.81,100856.0,FILLED,0.001,0.001,2024-12-05 22:43:28.364000+05:30,2024-12-05 22:43:28.363000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.077,100445.98,100830.6,FILLED,0.017,0.077,2024-12-05 22:43:31.044000+05:30,2024-12-05 22:43:31.041000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.751,100402.76,100826.7,FILLED,0.751,0.751,2024-12-05 22:43:32.054000+05:30,2024-12-05 22:43:32.051000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,100420.42,100818.1,FILLED,0.006,0.006,2024-12-05 22:43:33.090000+05:30,2024-12-05 22:43:33.089000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,100411.91,100806.7,FILLED,0.003,0.003,2024-12-05 22:43:35.484000+05:30,2024-12-05 22:43:35.481000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.016,100403.15,100806.7,FILLED,0.016,0.016,2024-12-05 22:43:36.557000+05:30,2024-12-05 22:43:36.553000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.126,100391.35,100745.6,FILLED,0.056,0.126,2024-12-05 22:44:00.064000+05:30,2024-12-05 22:44:00.062000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.069,100366.16,100746.3,FILLED,0.069,0.069,2024-12-05 22:44:01.430000+05:30,2024-12-05 22:44:01.426000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.075,100352.7,100762.3,FILLED,0.075,0.075,2024-12-05 22:44:02.488000+05:30,2024-12-05 22:44:02.485000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,100342.45,100742.9,FILLED,0.004,0.004,2024-12-05 22:44:05.400000+05:30,2024-12-05 22:44:05.396000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,100336.9,100724.1,FILLED,0.005,0.005,2024-12-05 22:44:09.341000+05:30,2024-12-05 22:44:09.337000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,100317.24,100715.2,FILLED,0.001,0.001,2024-12-05 22:44:12.125000+05:30,2024-12-05 22:44:12.122000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,100303.56,100696.3,FILLED,0.006,0.006,2024-12-05 22:44:17.490000+05:30,2024-12-05 22:44:17.489000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.009,100293.75,100700.0,FILLED,0.009,0.009,2024-12-05 22:44:18.757000+05:30,2024-12-05 22:44:18.755000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.074,100284.55,100700.2,FILLED,0.061,0.074,2024-12-05 22:45:06.708000+05:30,2024-12-05 22:45:06.706000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.029,100271.67,100669.0,FILLED,0.029,0.029,2024-12-05 22:45:19.081000+05:30,2024-12-05 22:45:19.079000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,100248.89,100650.0,FILLED,0.005,0.005,2024-12-05 22:46:23.455000+05:30,2024-12-05 22:46:23.453000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.008,100230.58,100628.2,FILLED,0.008,0.008,2024-12-05 22:46:39.079000+05:30,2024-12-05 22:46:39.077000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.042,100220.27,100610.8,FILLED,0.042,0.042,2024-12-05 22:46:41.079000+05:30,2024-12-05 22:46:41.076000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.3,100217.28,100619.0,FILLED,0.216,0.3,2024-12-05 22:46:48.095000+05:30,2024-12-05 22:46:48.092000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.231,100216.53,100610.6,FILLED,0.231,0.231,2024-12-05 22:46:49.221000+05:30,2024-12-05 22:46:49.217000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,100211.74,100609.9,FILLED,0.001,0.001,2024-12-05 22:46:50.323000+05:30,2024-12-05 22:46:50.320000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.177,100205.82,100609.8,FILLED,0.177,0.177,2024-12-05 22:46:54.585000+05:30,2024-12-05 22:46:54.581000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,100548.32,100920.4,FILLED,0.01,0.01,2024-12-05 22:49:59.090000+05:30,2024-12-05 22:49:59.061000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.333,101378.46,100988.6,FILLED,0.068,0.333,2024-12-05 22:54:18.307000+05:30,2024-12-05 22:54:18.305000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,101399.73,101025.6,FILLED,0.003,0.003,2024-12-05 22:55:43.330000+05:30,2024-12-05 22:55:43.328000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.022,101415.29,101028.0,FILLED,0.022,0.022,2024-12-05 22:55:44.647000+05:30,2024-12-05 22:55:44.644000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,101435.13,101070.9,FILLED,0.009,0.009,2024-12-05 23:02:43.230000+05:30,2024-12-05 23:02:43.227000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.024,101465.92,101087.9,FILLED,0.024,0.024,2024-12-05 23:02:48.433000+05:30,2024-12-05 23:02:48.429000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.12,101469.97,101093.6,FILLED,0.109,0.12,2024-12-05 23:02:49.615000+05:30,2024-12-05 23:02:49.610000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,101482.59,101100.6,FILLED,0.001,0.001,2024-12-05 23:02:51.086000+05:30,2024-12-05 23:02:51.084000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.066,101500.24,101112.4,FILLED,0.066,0.066,2024-12-05 23:02:53.193000+05:30,2024-12-05 23:02:53.190000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,101500.87,101125.2,FILLED,0.003,0.003,2024-12-05 23:02:55.050000+05:30,2024-12-05 23:02:55.046000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.189,101539.47,101183.4,FILLED,0.189,0.189,2024-12-05 23:03:10.051000+05:30,2024-12-05 23:03:10.047000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.252,101576.98,101179.7,FILLED,0.252,0.252,2024-12-05 23:03:12.441000+05:30,2024-12-05 23:03:12.438000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.021,101581.89,101206.6,FILLED,0.021,0.021,2024-12-05 23:03:18.114000+05:30,2024-12-05 23:03:18.111000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.036,101604.89,101210.3,FILLED,0.036,0.036,2024-12-05 23:03:19.155000+05:30,2024-12-05 23:03:19.152000+05:30
BTCUSDT,BUY,LIMIT,IOC,4.986,101701.09,101259.25,FILLED,0.15,4.986,2024-12-05 23:03:20.301000+05:30,2024-12-05 23:03:20.298000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,101652.71,101263.8,FILLED,0.01,0.01,2024-12-05 23:03:21.345000+05:30,2024-12-05 23:03:21.343000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.123,101654.83,101257.4,FILLED,0.123,0.123,2024-12-05 23:03:23.525000+05:30,2024-12-05 23:03:23.521000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.057,101533.15,101130.1,FILLED,0.057,0.057,2024-12-05 23:26:02.616000+05:30,2024-12-05 23:26:02.612000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,101527.14,101129.2,FILLED,0.006,0.006,2024-12-05 23:26:17.749000+05:30,2024-12-05 23:26:17.746000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,101681.46,101289.9,FILLED,0.002,0.002,2024-12-05 23:27:42.224000+05:30,2024-12-05 23:27:42.220000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.046,101688.04,101293.1,FILLED,0.046,0.046,2024-12-05 23:27:43.463000+05:30,2024-12-05 23:27:43.461000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,101698.3,101329.9,FILLED,0.009,0.009,2024-12-05 23:27:47.753000+05:30,2024-12-05 23:27:47.750000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.077,101721.53,101333.3,FILLED,0.01,0.077,2024-12-05 23:27:49.286000+05:30,2024-12-05 23:27:49.283000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.557,101742.35,101339.11,FILLED,0.311,0.557,2024-12-05 23:27:55.151000+05:30,2024-12-05 23:27:55.147000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.067,101741.23,101369.9,FILLED,0.067,0.067,2024-12-05 23:27:58.095000+05:30,2024-12-05 23:27:58.091000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.112,101755.34,101372.7,FILLED,0.061,0.112,2024-12-05 23:27:59.139000+05:30,2024-12-05 23:27:59.132000+05:30
